hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,D,D,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,MYS,D,D,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,3,0,0,AUT,D,A,Check-Out,30-09-2016,Un-Desired,Family
City Hotel,0,2016,September,1,0,0,USA,A,A,Check-Out,30-09-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,D,A,Check-Out,30-09-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,D,Check-Out,30-09-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,1,0,PRT,F,F,Check-Out,30-09-2016,Desired,Family
City Hotel,0,2016,September,3,0,0,GBR,D,D,Check-Out,30-09-2016,Desired,Family
City Hotel,0,2016,September,2,2,0,DEU,F,G,Check-Out,30-09-2016,Un-Desired,Family
City Hotel,0,2016,September,3,0,0,ESP,D,D,Check-Out,30-09-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,3,0,0,GBR,F,F,Check-Out,30-09-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,IRL,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,1,0,IRL,D,D,Check-Out,30-09-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,HUN,D,D,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,1,0,PRT,A,A,Check-Out,30-09-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,PRT,A,E,Check-Out,30-09-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,IND,D,D,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,PRT,A,G,Check-Out,30-09-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,30-09-2016,Desired,Couples
City Hotel,0,2016,September,0,0,0,PRT,D,K,Check-Out,30-09-2016,Un-Desired,Family
City Hotel,0,2016,September,2,0,0,PRT,A,K,Check-Out,30-09-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,USA,D,A,Check-Out,01-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,E,G,Check-Out,01-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,1,0,0,BRA,F,G,Check-Out,01-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,3,0,0,BRA,D,E,Check-Out,01-10-2016,Un-Desired,Family
City Hotel,0,2016,September,2,0,0,BRA,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,DEU,A,B,Check-Out,01-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,SWE,D,D,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,October,1,0,0,PRT,A,G,Check-Out,01-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,C,Check-Out,01-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,E,E,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,2,0,BEL,F,F,Check-Out,01-10-2016,Desired,Family
City Hotel,0,2016,September,1,0,0,AUS,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,BEL,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,1,0,CHE,A,E,Check-Out,01-10-2016,Un-Desired,Family
City Hotel,0,2016,September,2,0,0,BEL,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,E,Check-Out,01-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,GBR,A,A,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,FRA,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,CHN,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,GBR,D,D,Check-Out,01-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,USA,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,USA,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,BEL,A,E,Check-Out,01-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,CHE,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,3,0,0,ISR,D,D,Check-Out,01-10-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,ISR,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,CHE,E,E,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,2,0,FRA,F,F,Check-Out,01-10-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,CHE,D,D,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ARG,A,A,Check-Out,01-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,SWE,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,SWE,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,1,0,0,PRT,D,D,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,USA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,BRA,E,E,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,CHE,D,D,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,October,2,1,0,PRT,A,K,Check-Out,02-10-2016,Un-Desired,Family
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,ITA,A,B,Check-Out,02-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,B,Check-Out,02-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,B,Check-Out,02-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,ITA,A,B,Check-Out,02-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,PRT,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,AUT,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,B,Check-Out,02-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,SWE,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,SWE,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,SWE,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DNK,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,D,Check-Out,02-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,1,DEU,E,A,Check-Out,02-10-2016,Un-Desired,Family
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,B,A,Check-Out,02-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,NLD,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,NLD,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,DEU,A,D,Check-Out,02-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,02-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,GBR,E,E,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,KAZ,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,02-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,ESP,A,D,Check-Out,02-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,POL,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,D,D,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,D,D,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,ITA,A,A,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,October,1,0,0,GBR,D,D,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,September,1,0,0,USA,E,E,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,F,F,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,ITA,A,A,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,03-10-2016,Desired,Family
City Hotel,0,2016,October,3,0,0,DEU,D,D,Check-Out,14-10-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,B,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,2,1,0,PRT,A,A,Check-Out,03-10-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,B,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,RUS,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,IRL,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,BEL,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,October,2,0,0,PRT,A,E,Check-Out,04-10-2016,Un-Desired,Couples
City Hotel,0,2016,October,1,0,0,PRT,A,D,Check-Out,13-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,DEU,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,SEN,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,1,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,1,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,3,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Family
City Hotel,0,2016,September,1,0,0,PRT,A,D,Check-Out,03-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,BLR,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,3,0,1,PRT,A,D,Check-Out,03-10-2016,Un-Desired,Family
City Hotel,0,2016,October,1,0,0,PRT,A,A,Check-Out,13-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,1,0,0,FRA,A,D,Check-Out,03-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,1,0,0,FRA,A,A,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,AUT,A,A,Check-Out,03-10-2016,Desired,Singal
City Hotel,0,2016,October,2,0,0,FRA,A,C,Check-Out,03-10-2016,Un-Desired,Couples
City Hotel,0,2016,October,2,0,0,FRA,A,A,Check-Out,03-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,SWE,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,DEU,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,USA,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,3,0,USA,G,G,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,October,2,1,0,ITA,A,A,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,October,2,1,0,ITA,A,A,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,October,2,0,0,ITA,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,1,0,ITA,A,D,Check-Out,04-10-2016,Un-Desired,Family
City Hotel,0,2016,September,2,0,0,ITA,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,IRL,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,IRL,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,PRT,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,ESP,A,B,Check-Out,04-10-2016,Un-Desired,Singal
City Hotel,0,2016,October,2,0,0,DEU,A,D,Check-Out,04-10-2016,Un-Desired,Couples
City Hotel,0,2016,October,2,0,0,BEL,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,PRT,E,E,Check-Out,04-10-2016,Desired,Singal
City Hotel,0,2016,September,2,1,0,FRA,A,A,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,October,1,0,0,ESP,A,E,Check-Out,04-10-2016,Un-Desired,Singal
City Hotel,0,2016,October,1,0,0,DEU,A,A,Check-Out,04-10-2016,Desired,Singal
City Hotel,0,2016,September,2,0,0,DEU,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,ESP,A,A,Check-Out,04-10-2016,Desired,Singal
City Hotel,0,2016,October,1,0,0,CHN,A,A,Check-Out,04-10-2016,Desired,Singal
City Hotel,0,2016,October,3,0,0,CHE,D,D,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,October,1,0,0,FRA,A,A,Check-Out,04-10-2016,Desired,Singal
City Hotel,0,2016,October,1,0,0,USA,A,B,Check-Out,04-10-2016,Un-Desired,Singal
City Hotel,0,2016,September,2,0,0,BEL,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,1,0,0,USA,A,A,Check-Out,04-10-2016,Desired,Singal
City Hotel,0,2016,October,3,0,0,GBR,F,F,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,September,3,0,0,PRT,F,F,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,BEL,A,D,Check-Out,04-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,BEL,A,D,Check-Out,04-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,BEL,A,D,Check-Out,04-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,PRT,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,BEL,A,D,Check-Out,04-10-2016,Un-Desired,Couples
City Hotel,0,2016,September,2,2,0,DEU,F,F,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,September,2,0,0,BEL,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,BEL,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,GBR,A,A,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,GBR,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,2,0,0,BEL,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,October,3,0,0,GBR,D,D,Check-Out,04-10-2016,Desired,Family
City Hotel,0,2016,October,2,0,0,BEL,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,BEL,D,D,Check-Out,04-10-2016,Desired,Couples
City Hotel,0,2016,September,2,0,0,FRA,A,A,Check-Out,04-10-2016,Desired,Couples
